kanji_text,radical,kanji_pron,on_pron,kun_pron,mean,memo,level_id,examples
個,亻; 囗; 十; 口,CÁ,コ; カ,"","Cá nhân, cái, quả, con",Mỗi cá nhân có một niềm tin cố (固) hữu.,4,好個(こうこ); 個々(ここ); 個室(こしつ); 個人(こじん); 個数(こすう); 個性(こせい); 個体(こたい); 個展(こてん); 個別(こべつ); 一個(いっこ)
笑,竹; 丿; 大,TIẾU,ショウ,わら-う; え-む,"Cười, vui cười",Có một thằng người (人); Đứng cười keke (ケケ),4,笑う(わらう); 苦笑(くしょう); 哄笑(こうしょう); 談笑(だんしょ); 笑止(しょうし); 失笑(しっしょう); 笑劇(しょうげき); 笑殺(しょうさつ); 笑納(しょうのう); 笑顔(えがお)
泣,氵; 立,KHẤP,キュウ,な-く,Khóc,Tôi đang đứng (立) khóc.,4,泣く(なく); 感泣(かんきゅう); 泣訴(きゅうそ); 泣き(なき); 号泣(ごうきゅう)
怒,女; 又; 心,NỘ,ド; ヌ,おこ-る; いか-る,"Tức giận, giận dữ",Cô gái (女) đang thịnh nộ; Vỗ vào trái tim tôi.,4,怒る(おこる); 激怒(げきど); 喜怒(きど); 怒気(どき); 怒号(どごう); 怒声(どせい); 憤怒(ふんど); 怒り(いかり); 怒る(いかる); 赫怒(かくど)
幸,幸,HẠNH,コウ,さいわ-い; さち; しあわ-せ,"May, hạnh phúc",Dưới đất (土) nhiều yên (¥); Hạnh phúc vô biên.,4,幸福(こうふく); 幸運(こううん); 山幸(やまさち); 行幸(ぎょうこう); 不幸(ふこう); 幸甚(こうじん); 幸便(こうびん); 幸先(さいさき); 幸い(さいわい); 幸せ(しあわせ)
悲,非; 心,BI,ヒ,かな-しい; かな-しむ," Thương xót, buồn",Trái tim (心) tôi thấy buồn đau; Bởi vì anh ấy đứng sau cửa tù.,4,悲報(ひほう); 悲鳴(ひめい); 悲惨(ひさん); 慈悲(じひ); 悲哀(ひあい); 悲壮(ひそう); 悲嘆(ひたん); 悲恋(ひれん); 悲痛(ひつう); 悲観(ひかん)
苦,艹; 十; 口,KHỔ,ク,くる-しい; ぐる-しい; くる-しむ; くる-しめる; にが-い; にが-る,"Đắng, khổ cực",Nếu ăn cỏ già (古); Thật là khổ đau.,4,苦い(にがい); 苦役(くえき); 苦界(くがい); 苦学(くがく); 苦境(くきょう); 苦行(くぎょう); 苦吟(くぎん); 苦言(くげん); 貧苦(ひんく); 苦節(くせつ)
痛,疒; 龴; 用,THỐNG,ツウ,いた-む; いた-める; いた-い,Đau đớn,Trong khi vượt hàng rào bệnh viện tôi cảm thấy rất đau đớn.,4,頭痛(ずつう); 腹痛(ふくつう); 歯痛(しつう); 腰痛(ようつう); 痛い(いたい); 苦痛(くつう); 劇痛(げきつう); 疼痛(とうつう); 無痛(むつう); 痛快(つうかい)
恥,耳; 心,SỈ,チ,はじ; は-じる; は-じらう; は-ずかしい,"Nhục, xấu hổ",Sẽ là hổ thẹn nếu bạn không lắng tai nghe tiếng trái tim (心) mình.,4,恥辱(ちじょく); 羞恥(しゅうち); 赤恥(あかはじ); 無恥(むち)
配,酉; 己,PHỐI,ハイ,くば-る,Phân phát,Tôi đang quỳ xuống để phân phát rượu (酒).,4,支配(しはい); 配る(くばる); 軍配(ぐんばい); 欠配(けっぱい); 気配(けかい); 減配(げんぱい); 加配(かはい); 禾配(かはい); 特配(とくはい); 蛸配(たこはい)
困,囗; 木,KHỐN,コン,こま-る,"Khó khăn, khốn khổ",Cây (木) lớn đứng đó; Thật quá khó khăn,4,困る(こまる); 貧困(ひんこん); 困苦(こんく); 困難(こんなん); 困憊(こんぱい); 困却(こんきゃく); 困窮(こんきゅう); 困惑(こんわく)
辛,立; 十,TÂN,シン,から.い; つら.い; -づら.い; かのと, ,Đứng (立) trên cây gậy; Sẽ thấy đớn đau.,4,辛い(からい); 辛口(からくち); 辛子(からし); 辛党(からとう); 辛味(からみ); 辛苦(しんく); 辛抱(しんぼう); 辛酸(しんさん); 辛夷(こぶし); 甘辛(あまから)
眠,目; 民,MIÊN,ミン,ねむ-る; ねむ-い,Ngủ,Người dân (民) nhắm mắt (目) khi ngủ.,4,眠い(ねむい); 眠る(ねむる); 睡眠(すいみん); 仮眠(かみん); 快眠(かいみん); 休眠(きゅうみん); 冬眠(とうみん); 惰眠(だみん); 土眠(どみん); 眠気(ねむけ)
残,一; 夕; 㦮,TÀN,ザン; サン,のこ-る; のこ-す; そこな-う; のこ-り,"Còn lại, còn thừa, tàn","",4,残酷(ざんこく); 残念(ざんねん); 残額(ざんがく); 残業(ざんぎょう); 残響(ざんきょう); 残金(ざんきん); 残渣(ざんさ); 残暑(ざんしょ); 残雪(ざんせつ); 残像(さんぞう)
念,今; 心,NIỆM,ネン,"",Nghĩ nhớ,Lúc này (今) anh đang nghĩ về em.,4,信念(しんねん); 残念(ざんねん); 記念(きねん); 概念(がいねん); 俗念(ぞくねん); 妄念(もうねん); 懸念(けねん); 観念(かんねん); 祈念(きねん); 疑念(ぎねん)
感,丿; 戈; 一; 口; 心,CẢM,カン,"","Cảm xúc, cảm thấy",Người cầm vũ khí trên tay; Nhìn mà cảm thấy sợ bay linh hồn.,4,敏感(びんかん); 感動(かんどう); 感応(かんおう); 感化(かんか); 感懐(かんがい); 感慨(かんがい); 感覚(かんかく); 感官(かんかん); 感泣(かんきゅう); 感興(かんきょう)
情,忄; 龶; 月,TÌNH,ジョウ; セイ,なさ-け," Nhân tình, tâm lý",Trong tim chỉ một màu xanh (青).,4,直情(ちょくじょう); 同情(どうじょう); 情報(じょうほう); 情熱(じょうねつ); 表情(ひょうじょう); 愛情(あいじょう); 苦情(くじょう); 激情(げきじょう); 感情(かんじょう); 下情(かじょう)
覚,⺍; 冖; 見,GIÁC,カク,おぼ-える; さ-ます; さ-める; さと-る,"Nhớ, cảm thấy, tỉnh ngộ",Ở trường đã thấy (見) những gì. Tôi nhớ như thể đã ghi trong đầu.,4,感覚(かんかく); 覚悟(かくご); 覚醒(かくせい); 幻覚(げんかく); 不覚(ふかく); 嗅覚(きゅうかく); 錯覚(さっかく); 覚り(さとり); 才覚(さいかく); 知覚(ちかく)
忘,亡; 心,VONG,ボウ,わす-れる,"Quên, bỏ sót",Quên xây bức tường bên phải mất rồi!!!,4,備忘(びぼう); 健忘(けんぼう); 忘却(ぼうきゃく); 忘恩(ぼうおん); 度忘(どわすれ)
決,氵; 夬,QUYẾT,ケツ,き.める; -ぎ.め; き.まる; さ.く,Nhất quyết,Tôi đã quyết việc tiết kiệm trước.,4,票決(ひょうけつ); 表決(ひょうけつ); 評決(ひょうけつ); 決河(けっか); 決壊(けっかい); 決起(けっき); 決議(けつぎ); 決行(けっこう); 決済(けっさい); 決裁(けっさい)
定,宀; 一; 龰,"ĐỊNH, ĐÍNH",テイ; ジョウ,さだ-める; さだ-まる; さだ-か,"Quyết định, chắc chắn",Quyết định ngày chuyển nhà nào!,4,定規(じょうぎ); 定説(ていせつ); 肯定(こうてい); 否定(ひてい); 定食(ていしょく); 所定(しょてい); 協定(きょうてい); 測定(そくてい); 評定(ひょうてい); 確定(かうてい)
比,比,TỶ,ヒ,くら--べる,Đây có lẽ cũng là chữ Katakana (ヒ) nhỉ?,Đây có lẽ cũng là chữ Katakana (ヒ) nhỉ?; Thử so sánh chúng nào.,4,比熱(ひねつ); 比喩(ひゆ); 比率(ひりつ); 比例(ひれい); 逆比(ぎゃくひ); 無比(むひ); 比肩(ひけん); 比較(ひかく); 比重(ひじゅう); 櫛比(しっぴ)
受,爫; 冖; 又,THỤ,ジュ,う-ける; う-かる,Tiếp nhận,"Tay trao tay, nhận lấy đồ này.",4,受付(うけつけ); 受身(うけみ); 感受(かんじゅ); 受像(じゅぞう); 受託(じゅたく); 受注(じゅちゅう); 受難(じゅなん); 受納(じゅのう); 受粉(じゅふん); 納受(のうじゅ)
授,扌; 爫; 冖; 又,THỤ,ジュ,さず-ける; さず-かる,"Truyền đạt, cấp (cho)",Việc được chỉ bảo cũng giống như việc nhận (受) một cái gì đó.,4,教授(きょうじゅ); 授業(じゅぎょう); 口授(こうじゅ); 伝授(でんじゅ); 授賞(じゅしょう); 授爵(じゅしゃく); 授受(じゅじゅ); 授与(じゅよ); 神授(しんじゅ); 授戒(じゅかい)
徒,彳; 土; 龰,ĐỒ,ト,いたずら; あだ,"Đi bộ, học trò, đồ đệ",Môn đồ của tôi đang chạy (走) trên đường.,4,生徒(せいと); 教徒(きょうと); 徒心(あだごころ); 徒し(あだし); 徒波(あだなみ); 徒花(あだばな); 学徒(がくと); 逆徒(ぎゃくと); 徒歩(とほ); 徒士(かち)
練,糸; 東,LUYỆN,レン,ね-る; ね-り,"Luyện tập, huấn luyện","Ở Đông (東) Dương, tôi đã luyện tập kéo dài sợi chỉ (糸).",4,練習(れんしゅう); 訓練(くんれん); 教練(きょうれん); 手練(しゅれん); 練絹(ねりぎぬ); 練薬(ねりぐすり); 練塀(ねりべい); 練る(ねる); 未練(みれん); 修練(しゅうれん)
復,彳; 复,"PHỤC, PHÚC",フク,また,"Khôi phục, phục hồi, trở lại, lặp lại, báo đáp","Mỗi ngày, người ta đều rảo bước trên con đường ấy.",4,回復(かいふく); 復位(ふくい); 復員(ふくいん); 復縁(ふくえん); 復刊(ふっかん); 復仇(ふくきゅう); 復業(ふくぎょう); 復極(ふっきょく); 復権(ふっけん); 復元(ふくげん)
表,龶,BIỂU,ヒョウ,おもて; あらわ-す; あらわ-れる,"Mặt ngoài, biểu hiện","Cây lớn và phát triển, tôi biểu hiện niềm vui.",4,発表(はっぴょう); 木表(きおもて); 表決(ひょうけつ); 表現(ひょうげん); 表札(ひょうさつ); 表紙(ひょうし); 表示(ひょうじ); 表出(ひょうしゅつ); 表彰(ひょうしょう); 表情(ひょうじょう)
卒,亠; 人; 人; 十,TỐT,ソツ; シュツ,そっ-する; お-える; お-わる; ついに; にわか,"Tốt nghiệp, binh sĩ",Mười (十) người (人) đã tốt nghiệp.,4,卒中(そっちゅう); 卒倒(そっとう); 何卒(なにとぞ); 弱卒(じゃくそつ); 新卒(しんそつ); 兵卒(へいそつ); 高卒(こうそつ); 甲卒(かぶとそつ); 軍卒(ぐんそつ); 学卒(がくそつ)
違,辶; 韋,VI,イ,ちが-う; ちが-い; ちが-える; たが-う; たが-える,"Sai, khác biệt",Con đường quá phức tạp. Có vẻ tôi đã nhầm.,4,違い(ちがい); 違う(ちがう); 違反(いはん); 相違(そうい); 違算(いさん); 違背(いはい); 違犯(いはん); 違法(いほう); 違約(いやく); 違和(いわ)
役,彳; 几; 又,DỊCH,ヤク; エキ,"","Chiến đấu, phục dịch, sai khiến",Nhiệm vụ của tôi là vận chuyển những viên đá.,4,使役(しえき); 主役(しゅやく); 苦役(くえき); 守役(もりやく); 現役(げんえき); 賦役(ふえき); 役印(やくいん); 役員(やくいん); 役柄(やくがら); 役者(やくしゃ)
皆,比; 白,GIAI,カイ,みな,"Tất cả, mọi người",Hãy so sánh (比) những người trên tòa nhà trắng (白) kia. Tất cả trông tương tự nhau.,4,皆伝(かいでん); 皆納(かいのう); 皆兵(かいへい); 皆無(かいむ); 皆目(かいもく); 皆様(みなさま); 皆済(かいさい); 皆勤(かいきん); 皆既(かいき); 悉皆(しっかい)
彼,彳; 皮,BỈ,ヒ,かれ; かの,"Bên kia, kẻ khác, đối phương",Cố gắng giữ lấy tay này. Nhưng rồi cũng có một ngày anh đi.,4,彼氏(かれし); 彼処(かしこ); 彼奴(きゃつ); 彼方(かなた); 彼の(かの); 彼女(かのじょ); 彼岸(ひがん); 彼等(かれし); 彼奴(あいつ); 彼此(あれこれ)
全,入; 王,TOÀN,ゼン,まった-く; すべ-て,"Xong, đủ, toàn bộ",Đức vua (王) thống trị toàn bộ mọi thứ có ở trên núi.,4,全部(ぜんぶ); 安全(あんぜん); 全力(ぜんりょく); 完全(かんぜん); 健全(けんぜん); 保全(ほぜん); 不全(ふぜん); 全然(ぜんぜん); 全体(ぜんたい); 全員(ぜんいん)
部,立; 口; 阝,BỘ,ブ,"",Bộ phận,Có người đang đứng (立) ở trạm dừng xe.,4,部長(ぶちょう); 部門(ぶもん); 全部(ぜんぶ); 部屋(へや); 胸部(きょうぶ); 局部(きょくぶ); 外部(がいぶ); 軍部(ぐんぶ); 郡部(ぐんぶ); 警部(けいぶ)
必,心; 丿,TẤT,ヒツ,かなら-ず,"Tất yếu, nhất định",Nhất định anh sẽ bắn gục trái tim (心) em.,4,必ず(かならず); 必要(ひつよう); 必死(ひっし); 必携(ひっけい); 必至(ひっし); 必勝(ひっしょう); 必着(ひっちゃく); 必読(ひつどく); 必須(ひっす); 必見(ひっけん)
要,覀; 女,"YẾU, YÊU",ヨウ,い.る; かなめ,"Thiết yếu, điểm chính",Các cô gái (女) thường bỏ những thứ thiết yếu vào trong túi xách.,4,要る(いる); 必要(ひつよう); 要望(ようぼう); 強要(きょうよう); 緊要(きんよう); 概要(がいよう); 肝要(かんよう); 綱要(こうよう); 紀要(きよう); 主要(しゅよう)
荷,艹; 亻; 丁; 口,HÀ,カ,に,"Hành lý, hàng hóa",Từ hành lí nhìn ra đám cỏ. Biết cái gì (何) ai bỏ vào trong.,4,荷物(にもつ); 底荷(そこに); 倉荷(くらに); 脚荷(あしに); 負荷(ふか); 荷重(かじゅう); 荷電(かでん); 出荷(しゅつか); 打荷(だに); 船荷(ふなに)
由,由,DO,ユ; ユウ; ユイ,よし; よ.る,"Nguyên do, nguyên nhân",Đừng mở cái hộp đó ra. Có thứ gì đó thấy là thất kinh,4,理由(りゆう); 経由(けいゆ); 由緒(ゆいしょ); 由布(ゆう); 由来(ゆらい); 事由(じゆう); 自由(じゆう); 因由(いんゆ); 原由(げんゆう); 候由(そうろうよし)
届,尸; 由,GIỚI,カイ,とど-く; とど-ける,"Đến lúc, tới lúc",Tôi được gửi bưu kiện đến tận nhà.,4,届く(とどく); 届け(とどけ); 届出(とどけで); 届書(とどけがき); 届書(とどけしょ)
利,禾; 刂,LỢI,リ,き-く," Nhanh nhẩu, lợi ích, công dụng",Cắt lúa thu được nhiều lợi ích.,4,便利(べんり); 巨利(きょり); 金利(きんり); 利益(りえき); 我利(かり); 月利(げつり); 元利(がんり); 利く(きく); 権利(けんり); 功利(こうり)
払,扌; 厶,PHẤT,フツ; ヒツ; ホツ,はら-う,"Trả, giao nộp",Tớ sẽ trả tiền.,4,払う(はらう); 厄払(やくばらい); 払子(ほっす); 年払(ねんばらい); 払暁(ふつぎょう); 払底(ふってい); 受払(うけはらい); 払い(はらい); 払出(はらいだし); 過払(かばらい)
濯,氵; 羽; 隹,TRẠC,タク,すす-ぐ; ゆす-ぐ,"Rửa, giặt, súc miệng",Giặt giũ vào thứ mấy (曜) đây.,4,濯ぐ(そそぐ); 洗濯(せんたく); 濯ぐ(すすぐ); 濯ぐ(ゆすぐ)
寝,宀; 丬; 彐; 冖; 又,TẨM,シン,ね-る; ね-かす; い-ぬ、 みたまや、 や-める,"Ngủ, lăng mộ",Hai người đang ngủ.,4,寝る(ねる); 寝室(しんしつ); 昼寝(ひるね); 空寝(そらね); 仮寝(かりね); 寝汗(ねあせ); 寝息(ねいき); 寝顔(ねがお); 寝際(ねぎわ); 寝癖(ねぐせ)
踊,口; 龰; 龴; 用,DŨNG,ヨウ,おど-る,Nhảy múa,Cử động chân (足). Múa ở trên tường.,4,踊る(おどる); 舞踊(ぶよう); 踊り(おどり); 踊字(おどりじ); 踊躍(ようやく)
活,氵; 千; 口,"HOẠT, QUẠT",カツ,い-きる; い-かす; い-ける," Sống, hoạt động, hoạt bát",Nếu bạn uống nước thật nhiều.; Trở nên khỏe mạnh là điều tất nhiên,4,活用(かつよう); 生活(せいかつ); 活発(かっぱつ); 活動(かつどう); 賦活(ふかつ); 活気(かっき); 活況(かっきょう); 活計(かっけい); 活劇(かつげき); 活字(かつじ)
末,一; 木,MẠT,マツ; バツ,すえ,"Cuối cùng, ngọn, hậu thế",Cái cây (木) đã đến cuối đời.,4,週末(しゅうまつ); 粗末(そまつ); 結末(けつまつ); 月末(げつまつ); 巻末(かんまつ); 期末(きまつ); 本末(ほんまつ); 年末(ねんまつ); 瑣末(さまつ); 末学(まつがく)
宅,宀; 丿; 七,TRẠCH,タク,"","Nhà cửa, nhà tôi, chồng tôi",Ở nhà thật thích!!,4,居宅(きょたく); 帰宅(きたく); 家宅(かたく); 宅地(たくち); 在宅(ざいたく); 邸宅(ていたく); 自宅(じたく); 転宅(てんたく); 社宅(しゃたく); 住宅(じゅうたく)
祭,示,TẾ,サイ,まつ-る; まつ-り; まつり,"Cúng tế, hội hè","Ngày hội, tôi giành được nhiều thịt trên đàn tế.",4,司祭(しさい); 祭り(まつり); 祭儀(さいぎ); 祭文(さいもん); 祭礼(さいれい); 祭祀(さいし); 祭場(さいじょう); 祭神(さいじん); 祭政(さいせい); 祭壇(さいだん)
平,干; 丷,BÌNH,ヘイ; ビョウ; ヒョウ,たい-ら; だいら; ひら,"Bằng phẳng, bằng nhau, hòa bình","Bây giờ, cái bập bênh đang cân bằng.",4,平野(へいや); 平民(へいみん); 公平(こうへい); 平等(びょうどう); 平鑢(ひらやすり); 開平(かいへい); 不平(ふへい); 平易(へいい); 平温(へいおん); 平穏(へいおん)
和,禾; 口,HÒA,ワ; オ; カ,やわ-らぐ; やわ-らげる; なご-む; なご-やか,"Hòa, trộn lẫn","Trong bữa ăn ở Nhật, luôn đi kèm món cơm.",4,和服(わふく); 調和(ちょうわ); 和室(わしつ); 和食(わしょく); 協和(きょうわ); 講和(こうわ); 漢和(かんわ); 融和(ゆうわ); 宥和(ゆうわ); 和む(なごむ)
